三段	san duan	36550
散发	san fa	110290
散发出	san fa chu	68405
散发着	san fa zhe	55075
三方	san fang	92010
三方面	san fang mian	40045
三分	san fen	107880
三分球	san fen qiu	20160
三分之二	san fen zhi er	66115
三分之一	san fen zhi yi	100390
三分钟	san fen zhong	33200
三个	san ge	500647
三哥	san ge	20765
三个部分	san ge bu fen	21260
三个代表	san ge dai biao	500250
三个方面	san ge fang mian	95100
三个阶段	san ge jie duan	44895
三个人	san ge ren	74040
三个月	san ge yue	197660
三个字	san ge zi	39050
三根	san gen	22375
三国	san guo	182780
三国群英传	san guo qun ying zhuan	12345678
三国演义	san guo yan yi	39790
三国志	san guo zhi	38350
三号	san hao	43405
三好学生	san hao xue sheng	25000
三合一	san he yi	22890
散户	san hu	36125
三环	san huan	36110
三级	san ji	350410
三季度	san ji du	64135
三极管	san ji guan	23435
三家	san jia	91970
三甲	san jia	26940
三间	san jian	25445
三件	san jian	23450
三角	san jiao	126805
三角形	san jiao xing	56250
三角洲	san jiao zhou	20800
三界	san jie	34905
三届	san jie	34145
三九	san jiu	32190
三军	san jun	30615
散开	san kai	28530
散客	san ke	47980
三口	san kou	32200
三块	san kuai	23640
三款	san kuan	41430
散了	san le	30810
三类	san lei	111095
三两	san liang	22315
三菱	san ling	104675
三楼	san lou	127520
三路	san lu	46360
散乱	san luan	27345
三轮	san lun	56160
三轮车	san lun che	40280
散落	san luo	31400
散漫	san man	21555
三毛	san mao	30045
三毛儿	san mao er	30045
三门	san men	39670
三门峡	san men xia	35375
三面	san mian	52270
三名	san ming	77100
三明治	san ming zhi	39511
三年	san nian	500378
三年后	san nian hou	24490
三年级	san nian ji	89855
三年来	san nian lai	31735
三年内	san nian nei	37045
三年前	san nian qian	42710
三农	san nong	128610
三七	san qi	101601
三期	san qi	76220
三千	san qian	93825
散去	san qu	34635
散热	san re	108440
散热片	san re pian	23990
散热器	san re qi	85225
三人	san ren	300100
三日	san ri	76540
三色	san se	37550
三是	san shi	500361
三十	san shi	340730
三世	san shi	39880
三室	san shi	34420
三十多	san shi duo	45530
三十六	san shi liu	24135
三十年	san shi nian	44570
三十日	san shi ri	54375
三十岁	san shi sui	26935
三十一日	san shi yi ri	25500
三室一厅	san shi yi ting	23570
三水	san shui	31765
三岁	san sui	41440
三所	san suo	28820
三套	san tao	22265
三天	san tian	212195
三天内	san tian nei	24475
三条	san tiao	82575
三通	san tong	32565
三万	san wan	47325
三万元	san wan yuan	27655
三维	san wei	157205
三围	san wei	25870
三维动画	san wei dong hua	21250
三位一体	san wei yi ti	33845
散文	san wen	132695
三文鱼	san wen yu	21433
三无	san wu	24870
三峡	san xia	129805
三峡工程	san xia gong cheng	32770
三线	san xian	43425
三项	san xiang	126745
三相	san xiang	55245
三厢	san xiang	34285
三小时	san xiao shi	20690
三星	san xing	493910
三星级	san xing ji	49200
三亚	san ya	162115
三亚市	san ya shi	31040
三眼	san yan	25465
散养	san yang	32000
三元	san yuan	59390
三月	san yue	146745
三藏	san zang	21700
三张	san zhang	39505
三者	san zhe	103075
三只	san zhi	37320
三支	san zhi	22795
三种	san zhong	379580
三中	san zhong	60670
三周	san zhou	20345
散装	san zhuang	40175
三字	san zi	35525
三资企业	san zi qi ye	20840
三组	san zu	29345
三座	san zuo	26525
丧	sang	128277
桑	sang	118729
嗓	sang	66941
桑拿	sang na	71665
丧生	sang sheng	20880
丧失	sang shi	185445
丧失了	sang shi le	65985
桑塔纳	sang ta na	67460
嗓音	sang yin	55630
丧葬	sang zang	20810
嗓子	sang zi	56150
扫	sao	192957
骚	sao	72015
嫂	sao	69851
扫除	sao chu	29840
扫荡	sao dang	21690
扫地	sao di	26900
骚动	sao dong	28385
扫描	sao miao	352805
扫描器	sao miao qi	35560
扫描枪	sao miao qiang	21940
扫描仪	sao miao yi	80165
骚扰	sao rao	102525
嫂嫂	sao sao	87190
瘙痒	sao yang	33510
嫂子	sao zi	50755
色	se	1988512
瑟	se	81347
涩	se	61921
色斑	se ban	29905
色彩	se cai	500479
色差	se cha	34170
色带	se dai	30135
色调	se diao	125230
色度	se du	20200
色卡	se ka	22845
色狼	se lang	56550
色谱	se pu	20990
色情	se qing	219740
色情电影	se qing dian ying	21540
色素	se su	78525
色系	se xi	30610
色相	se xiang	31140
色泽	se ze	148150
森	sen	243708
森林	sen lin	423645
森林防火	sen lin fang huo	32050
森林公园	sen lin gong yuan	63370
森林里	sen lin li	24220
森林资源	sen lin zi yuan	33440
僧	seng	83065
僧侣	seng lv	27080
僧人	seng ren	49245
啥	sha	976190
傻	sha	248211
杀	sha	109588
刹	sha	109543
莎	sha	107897
煞	sha	70229
纱	sha	63048
沙	sha	42765
厦	sha	35375
霎	sha	21405
纱布	sha bu	35095
刹车	sha che	120870
沙尘暴	sha chen bao	22190
杀虫	sha chong	27830
杀虫剂	sha chong ji	35350
啥的	sha de	22222
杀掉	sha diao	52845
杀毒	sha du	105165
杀毒软件	sha du ruan jian	144240
沙发	sha fa	235615
沙发上	sha fa shang	81935
傻瓜	sha gua	85270
杀害	sha hai	62685
砂浆	sha jiang	34205
杀菌	sha jun	88005
杀菌剂	sha jun ji	22270
沙拉	sha la	121544
沙龙	sha long	113545
杀戮	sha lu	37275
砂轮	sha lun	22660
沙门	sha men	22835
沙漠	sha mo	162425
杀气	sha qi	33080
沙丘	sha qiu	24775
杀人	sha ren	194905
杀入	sha ru	20230
傻傻	sha sha	23070
傻傻地	sha sha de	99999
傻傻的	sha sha de	23745
杀伤	sha shang	33780
杀伤力	sha shang li	41930
莎士比亚	sha shi bi ya	30880
啥时候	sha shi hou	14980
杀手	sha shou	207140
杀死	sha si	164105
杀死了	sha si le	23930
杀他	sha ta	20265
沙滩	sha tan	120895
沙滩上	sha tan shang	27995
沙特	sha te	39570
沙特阿拉伯	sha te a la bo	22440
杀我	sha wo	21750
纱线	sha xian	39745
傻笑	sha xiao	25180
鲨鱼	sha yu	43440
傻子	sha zi	48570
晒	shai	3043700
筛	shai	788300
筛查	shai cha	22705
晒干	shai gan	27455
晒太阳	shai tai yang	28140
筛选	shai xuan	174575
山	shan	1526952
删	shan	1112335
闪	shan	551016
善	shan	305341
扇	shan	86396
衫	shan	77529
珊	shan	62734
擅	shan	40475
姗	shan	32428
讪	shan	21892
杉	shan	21508
陕北	shan bei	41800
闪避	shan bi	23250
擅长	shan chang	188310
山城	shan cheng	33110
删除	shan chu	500881
删除操作	shan chu cao zuo	21021
山川	shan chuan	53360
闪存	shan cun	60560
山村	shan cun	58790
山大	shan da	22710
善待	shan dai	41820
山的	shan de	149510
山地	shan di	91175
闪电	shan dian	113565
删掉	shan diao	34790
山顶	shan ding	112855
山东	shan dong	500455
煽动	shan dong	104605
山洞	shan dong	49025
闪动	shan dong	35370
山东大学	shan dong da xue	31560
山东济南	shan dong ji nan	21325
山东省	shan dong sheng	445360
山峰	shan feng	81170
山风	shan feng	27935
山歌	shan ge	24050
善根	shan gen	22890
山谷	shan gu	82365
闪光	shan guang	107815
闪光灯	shan guang deng	96685
闪过	shan guo	58080
山海	shan hai	29345
山海关	shan hai guan	26600
山河	shan he	37460
珊瑚	shan hu	57180
山鸡	shan ji	43818
山脊	shan ji	21415
山脚	shan jiao	30020
山脚儿	shan jiao er	30020
善解人意	shan jie ren yi	28220
闪客	shan ke	20920
山口	shan kou	40110
删了	shan le	22540
山里	shan li	51080
善良	shan liang	148950
闪亮	shan liang	44455
善良的	shan liang de	72505
闪亮的	shan liang de	27365
山林	shan lin	73750
山岭	shan ling	22425
山路	shan lu	119015
山麓	shan lu	22485
山峦	shan luan	22280
山脉	shan mai	70405
山门	shan men	37900
山南	shan nan	23555
山坡	shan po	52755
山坡上	shan po shang	24455
煽情	shan qing	21040
山区	shan qu	193405
扇区	shan qu	41770
删去	shan qu	26590
山泉	shan quan	23920
闪闪	shan shan	32340
山上	shan shang	173895
山水	shan shui	223370
山水画	shan shui hua	27365
闪烁	shan shuo	125620
闪烁着	shan shuo zhe	34800
山体	shan ti	30010
删帖	shan tie	27920
山头	shan tou	49735
汕头市	shan tou shi	71425
山西	shan xi	439850
陕西	shan xi	428500
山西省	shan xi sheng	207755
陕西省	shan xi sheng	201700
山下	shan xia	93455
闪现	shan xian	25980
山崖	shan ya	24130
山羊	shan yang	41215
山药	shan yao	80972
闪耀	shan yao	42225
山腰	shan yao	21050
善意	shan yi	79175
山鹰	shan ying	21905
善用	shan yong	37080
善于	shan yu	320375
山楂	shan zha	41330
山寨	shan zhai	26815
闪着	shan zhe	34175
扇着	shan zhe	30510
山中	shan zhong	71610
山庄	shan zhuang	156070
擅自	shan zi	311425
扇子	shan zi	28410
上	shang	11918291
伤	shang	968363
商	shang	514550
尚	shang	311735
赏	shang	170954
晌	shang	51129
裳	shang	39939
上岸	shang an	30345
上把	shang ba	28060
伤疤	shang ba	21465
上吧	shang ba	20375
上百	shang bai	59475
上班	shang ban	316475
上半场	shang ban chang	29280
上班了	shang ban le	20350
上半年	shang ban nian	305915
上半身	shang ban shen	21415
上班时间	shang ban shi jian	32750
上班族	shang ban zu	48795
上榜	shang bang	49710
上报	shang bao	301180
商报	shang bao	45815
上边	shang bian	41340
商标	shang biao	500381
上表	shang biao	26745
商标法	shang biao fa	53210
商标局	shang biao ju	67300
商标名	shang biao ming	25270
商标权	shang biao quan	33890
商标注册	shang biao zhu ce	89105
伤病	shang bing	28030
伤残	shang can	85185
上册	shang ce	37175
上厕所	shang ce suo	39000
上层	shang ceng	77065
上层建筑	shang ceng jian zhu	25935
商场	shang chang	397165
上场	shang chang	59850
上车	shang che	77340
商城	shang cheng	500320
上乘	shang cheng	31135
上传	shang chuan	500278
上船	shang chuan	25610
上传到	shang chuan dao	30915
上传附件	shang chuan fu jian	87735
上传日期	shang chuan ri qi	51480
上传时间	shang chuan shi jian	102985
上传图片	shang chuan tu pian	56490
上传文件	shang chuan wen jian	21199
上传者	shang chuan zhe	44710
上床	shang chuang	68455
上次	shang ci	295115
尚存	shang cun	26245
上大	shang da	64535
上当	shang dang	53770
上当受骗	shang dang shou pian	52860
上到	shang dao	30400
上的	shang de	502252
上得	shang de	26385
上等	shang deng	48095
上等兵	shang deng bing	31280
上帝	shang di	341755
商店	shang dian	305260
上点	shang dian	20410
上调	shang diao	96310
上吊了	shang diao le	99999
商定	shang ding	47025
上都	shang du	51677
商都	shang du	37855
上端	shang duan	24145
商贩	shang fan	22090
上方	shang fang	166785
上访	shang fang	63145
上风	shang feng	30375
上浮	shang fu	42895
上盖	shang gai	21345
伤感	shang gan	95770
上岗	shang gang	114075
上个	shang ge	43620
上个世纪	shang ge shi ji	62375
上个月	shang ge yue	32015
上古	shang gu	36300
上官	shang guan	68975
上过	shang guo	32865
上海	shang hai	502185
伤害	shang hai	500317
商海	shang hai	21935
上海大学	shang hai da xue	23165
上海大众	shang hai da zhong	63300
上海的	shang hai de	175950
伤害的	shang hai de	49485
上海电信	shang hai dian xin	47545
上海东方	shang hai dong fang	21590
上海分公司	shang hai fen gong si	25950
上海分行	shang hai fen hang	22860
上海机票	shang hai ji piao	23915
上海交大	shang hai jiao da	21315
上海交通大学	shang hai jiao tong da xue	47895
上海人	shang hai ren	30425
上海市	shang hai shi	500442
上海通用	shang hai tong yong	42910
上海证券报	shang hai zheng quan bao	29770
上海证券交易所	shang hai zheng quan jiao yi suo	148626
伤寒	shang han	25975
商行	shang hang	52015
伤痕	shang hen	50830
商户	shang hu	106300
上火	shang huo	35695
上级	shang ji	448720
商机	shang ji	420655
上机	shang ji	53175
伤及	shang ji	20390
上级部门	shang ji bu men	23880
上级机关	shang ji ji guan	35930
上级领导	shang ji ling dao	27500
商家	shang jia	500383
上架	shang jia	151350
上加	shang jia	43890
上将	shang jiang	99925
上交	shang jiao	65960
上缴	shang jiao	64590
商界	shang jie	52095
上街	shang jie	50745
上届	shang jie	38215
上进	shang jin	66015
上看	shang kan	266595
上课	shang ke	268270
尚可	shang ke	39570
上课地点	shang ke di dian	42085
上课时	shang ke shi	22855
上课时间	shang ke shi jian	53005
上空	shang kong	80465
伤口	shang kou	178470
上来	shang lai	362480
上来了	shang lai le	24095
上来说	shang lai shuo	32345
上联	shang lian	28425
商量	shang liang	157150
上流	shang liu	25685
上楼	shang lou	39200
上路	shang lu	91805
商旅	shang lv	31055
上马	shang ma	54025
商贸	shang mao	197685
商贸城	shang mao cheng	31080
商贸通	shang mao tong	62900
商贸有限公司	shang mao you xian gong si	51460
上门	shang men	280735
上门服务	shang men fu wu	55300
上面	shang mian	500494
上面写着	shang mian xie zhe	22090
上能	shang neng	31690
上你	shang ni	40690
上年	shang nian	76830
上年度	shang nian du	41150
上牌	shang pai	41840
上批	shang pi	39990
上皮	shang pi	29990
商品	shang pin	502008
上品	shang pin	30000
商品房	shang pin fang	282805
商品房买卖合同	shang pin fang mai mai he tong	24350
商品房预售	shang pin fang yu shou	34890
商品分类	shang pin fen lei	66780
商品化	shang pin hua	33790
商品价格	shang pin jia ge	220240
商品交易	shang pin jiao yi	23355
商品经济	shang pin jing ji	24570
商品流通	shang pin liu tong	21900
商品名	shang pin ming	27145
商品名称	shang pin ming cheng	361160
商品销售	shang pin xiao shou	27915
商品信息	shang pin xin xi	73535
商品型号	shang pin xing hao	142545
商品质量	shang pin zhi liang	26240
商品住房	shang pin zhu fang	20995
商品住宅	shang pin zhu zhai	35805
商铺	shang pu	476510
上期	shang qi	37050
上汽	shang qi	36075
尚气	shang qi	22222
上前	shang qian	122490
上千	shang qian	57125
尚且	shang qie	29445
商情	shang qing	39185
商丘	shang qiu	40815
上去	shang qu	303380
上去了	shang qu le	24920
商圈	shang quan	93725
商榷	shang que	23085
上饶	shang rao	40410
商人	shang ren	243965
伤人	shang ren	49380
上任	shang ren	45825
上色	shang se	23130
上色	shang shai	23130
上山	shang shan	84760
上上下下	shang shang xia xia	20910
上身	shang shen	50045
伤身	shang shen	23260
上升	shang sheng	500310
上升到	shang sheng dao	92260
上升了	shang sheng le	35945
上升趋势	shang sheng qu shi	23265
上市	shang shi	500421
赏识	shang shi	99885
伤势	shang shi	88410
上师	shang shi	40235
上士	shang shi	24270
商事	shang shi	21070
上市公司	shang shi gong si	1873713
上市后	shang shi hou	37300
上世纪	shang shi ji	130200
上市交易	shang shi jiao yi	28925
上市日期	shang shi ri qi	87685
上市时间	shang shi shi jian	81775
上手	shang shou	55965
上述	shang shu	500638
尚书	shang shu	61900
上书	shang shu	43330
尚属	shang shu	26875
上述情况	shang shu qing kuang	24645
上述问题	shang shu wen ti	31665
上司	shang si	151375
上诉	shang su	71070
上诉人	shang su ren	36285
上他	shang ta	36670
上她	shang ta	25030
上台	shang tai	64395
商谈	shang tan	43080
商讨	shang tao	41990
上天	shang tian	98195
上调	shang tiao	96310
伤痛	shang tong	60235
上头	shang tou	27970
上图	shang tu	46955
上万	shang wan	30885
上网	shang wang	500394
伤亡	shang wang	70535
伤亡事故	shang wang shi gu	23640
上网时间	shang wang shi jian	34740
上网用户	shang wang yong hu	46735
尚未	shang wei	500327
上为	shang wei	50620
上位	shang wei	31180
上文	shang wen	31440
尚雯婕	shang wen jie	20800
上午	shang wu	500483
商务	shang wu	500412
尚无	shang wu	78905
商务部	shang wu bu	228055
商务服务	shang wu fu wu	56720
商务活动	shang wu huo dong	28175
商务楼	shang wu lou	22670
商务人士	shang wu ren shi	25505
商务网	shang wu wang	88800
商务信息	shang wu xin xi	20280
商务印书馆	shang wu yin shu guan	35175
商务英语	shang wu ying yu	35385
商务中心	shang wu zhong xin	70070
赏析	shang xi	37690
上下	shang xia	498480
上下班	shang xia ban	30150
上下文	shang xia wen	35385
上下游	shang xia you	27250
上线	shang xian	139535
上限	shang xian	97875
上校	shang xiao	51610
上写	shang xie	43290
伤心	shang xin	191065
上新	shang xin	35616
伤心的	shang xin de	37405
赏心悦目	shang xin yue mu	35795
上行	shang xing	79695
尚需	shang xu	25460
上学	shang xue	182515
上学期	shang xue qi	29060
商学院	shang xue yuan	102085
上演	shang yan	101300
上扬	shang yang	88965
商业	shang ye	500571
上页	shang ye	64025
商业保险	shang ye bao xian	34749
商业广告	shang ye guang gao	33855
商业化	shang ye hua	61920
商业贿赂	shang ye hui lu	125965
商业活动	shang ye huo dong	24710
商业机会	shang ye ji hui	32305
商业价值	shang ye jia zhi	27320
商业街	shang ye jie	63740
商业贸易	shang ye mao yi	21230
商业秘密	shang ye mi mi	78015
商业模式	shang ye mo shi	61210
商业目的	shang ye mu di	21965
商业企业	shang ye qi ye	51458
商业区	shang ye qu	38830
商业信息	shang ye xin xi	34000
商业信誉	shang ye xin yu	20390
商业性	shang ye xing	47600
商业银行	shang ye yin hang	241265
商业用途	shang ye yong tu	75330
商业中心	shang ye zhong xin	45515
上衣	shang yi	76955
上一	shang yi	67810
商议	shang yi	66365
上一次	shang yi ci	36985
上一个	shang yi ge	77350
上一集	shang yi ji	99999
上一级	shang yi ji	81290
上一年度	shang yi nian du	23275
上一篇	shang yi pian	80340
上一页	shang yi ye	500297
上一主题	shang yi zhu ti	116235
上瘾	shang yin	21895
上映	shang ying	98620
上映日期	shang ying ri qi	26055
商用	shang yong	127820
商用车	shang yong che	21140
上有	shang you	402120
上游	shang you	121085
尚有	shang you	101270
上月	shang yue	69522
尚在	shang zai	40865
上载	shang zai	38115
上涨	shang zhang	494900
上涨的	shang zhang de	76290
上涨了	shang zhang le	41225
伤者	shang zhe	34215
上阵	shang zhen	33305
上证	shang zheng	22305
上证指数	shang zheng zhi shu	23225
上至	shang zhi	31645
上肢	shang zhi	23730
上周	shang zhou	125600
上周五	shang zhou wu	25185
商住	shang zhu	22780
上装	shang zhuang	22905
少	shao	1940099
烧	shao	235818
稍	shao	214761
绍	shao	183310
哨	shao	49486
邵	shao	34414
勺	shao	21195
烧饼	shao bing	24130
少部分	shao bu fen	23765
少不了	shao bu liao	47150
烧成	shao cheng	21790
少吃	shao chi	54465
稍大	shao da	24470
少的	shao de	121915
烧掉	shao diao	20520
少儿	shao er	95005
少妇	shao fu	62975
稍后	shao hou	67120
稍加	shao jia	33060
少见	shao jian	97750
少将	shao jiang	53575
烧结	shao jie	39070
烧开	shao kai	28135
烧烤	shao kao	101200
少了	shao le	219920
烧了	shao le	30140
少量	shao liang	233145
少林	shao lin	73225
少林寺	shao lin si	50255
烧录	shao lu	22940
少年	shao nian	460620
少年儿童	shao nian er tong	84185
少年宫	shao nian gong	24930
少女	shao nv	365385
烧热	shao re	21435
少人	shao ren	99999
烧肉	shao rou	44694
烧伤	shao shang	51730
稍稍	shao shao	75630
少数	shao shu	309685
少数民族	shao shu min zu	216065
少数民族地区	shao shu min zu di qu	28820
少数人	shao shu ren	39345
少说	shao shuo	27930
稍微	shao wei	200825
少尉	shao wei	47775
少侠	shao xia	20725
少先队	shao xian dui	74910
少先队员	shao xian dui yuan	28615
少校	shao xiao	41405
绍兴	shao xing	151625
绍兴市	shao xing shi	39715
少许	shao xu	134640
邵阳	shao yang	25635
少爷	shao ye	83760
少用	shao yong	33240
少有	shao you	99975
稍有	shao you	94210
少于	shao yu	171920
少云	shao yun	48605
少则	shao ze	24440
烧制	shao zhi	22795
少之又少	shao zhi you shao	21410
少做	shao zuo	353150
稍作	shao zuo	20790
少做一些	shao zuo yi xie	121500
射	she	386983
设	she	369436
舍	she	276743
蛇	she	160445
舌	she	115405
涉	she	80705
摄	she	80547
社	she	76704
奢	she	32985
慑	she	20266
涉案	she an	194904
涉案金额	she an jin e	29534
社保	she bao	87875
社保基金	she bao ji jin	37165
设备	she bei	501659
设备安装	she bei an zhuang	31870
设备厂	she bei chang	35055
设备管理	she bei guan li	36065
设备制造	she bei zhi zao	42935
舍不得	she bu de	82990
射程	she cheng	35415
设成	she cheng	23270
奢侈	she chi	59285
奢侈的	she chi de	20195
奢侈品	she chi pin	46820
舍得	she de	53730
设的	she de	32595
射灯	she deng	24115
射雕	she diao	21305
设定	she ding	500364
设定了	she ding le	33060
设法	she fa	86795
设防	she fang	30790
奢华	she hua	58290
社会保险	she hui bao xian	209620
社会保险费	she hui bao xian fei	47600
社会保障	she hui bao zhang	172190
社会保障体系	she hui bao zhang ti xi	40600
社会保障制度	she hui bao zhang zhi du	29830
社会成员	she hui cheng yuan	31270
社会地位	she hui di wei	43140
社会调查	she hui diao cha	26290
社会发展	she hui fa zhan	359595
社会发展计划	she hui fa zhan ji hua	23445
社会风气	she hui feng qi	33015
社会福利	she hui fu li	65765
社会服务	she hui fu wu	51430
社会各界	she hui ge jie	196075
社会公德	she hui gong de	43231
社会公共	she hui gong gong	27595
社会公共利益	she hui gong gong li yi	39345
社会公益	she hui gong yi	43980
社会公众	she hui gong zhong	51545
社会工作	she hui gong zuo	37145
社会管理	she hui guan li	63150
社会关系	she hui guan xi	55705
社会和谐	she hui he xie	49260
社会化	she hui hua	151680
社会环境	she hui huan jing	79585
社会活动	she hui huo dong	39385
社会监督	she hui jian du	26735
社会结构	she hui jie gou	25910
社会进步	she hui jin bu	56525
社会经济	she hui jing ji	111790
社会经济发展	she hui jing ji fa zhan	27630
社会救助	she hui jiu zhu	29935
社会科学	she hui ke xue	147065
社会科学院	she hui ke xue yuan	26990
社会里	she hui li	42275
社会力量	she hui li liang	66985
社会矛盾	she hui mao dun	42525
社会上	she hui shang	101260
社会生产力	she hui sheng chan li	26585
社会生活	she hui sheng huo	91395
社会实践	she hui shi jian	67740
社会实践活动	she hui shi jian huo dong	25560
社会事务	she hui shi wu	20305
社会事业	she hui shi ye	75980
社会团体	she hui tuan ti	154945
社会稳定	she hui wen ding	77255
社会文化	she hui wen hua	38975
社会问题	she hui wen ti	59180
社会现象	she hui xian xiang	25065
社会效益	she hui xiao yi	122615
社会信用	she hui xin yong	22770
社会性	she hui xing	40330
社会需求	she hui xu qiu	23815
社会需要	she hui xu yao	20380
社会学	she hui xue	87155
社会影响	she hui ying xiang	40185
社会舆论	she hui yu lun	21655
社会责任	she hui ze ren	77210
社会责任感	she hui ze ren gan	36415
社会政治	she hui zheng zhi	23345
社会治安	she hui zhi an	126728
社会治安综合治理	she hui zhi an zong he zhi li	41025
社会制度	she hui zhi du	29225
社会秩序	she hui zhi xu	38020
社会中	she hui zhong	92760
社会主义	she hui zhu yi	500368
社会主义初级阶段	she hui zhu yi chu ji jie duan	39755
社会主义国家	she hui zhu yi guo jia	27835
社会主义和谐社会	she hui zhu yi he xie she hui	193755
社会主义建设	she hui zhu yi jian she	35790
社会主义民主	she hui zhu yi min zhu	23245
社会主义荣辱观	she hui zhu yi rong ru guan	133805
社会主义社会	she hui zhu yi she hui	22770
社会主义市场经济	she hui zhu yi shi chang jing ji	100490
社会主义事业	she hui zhu yi shi ye	70315
社会主义现代化	she hui zhu yi xian dai hua	38405
设计	she ji	502372
涉及	she ji	500499
射击	she ji	139765
设计成	she ji cheng	24890
设计出	she ji chu	55915
设计单位	she ji dan wei	63535
涉及到	she ji dao	191380
设计的	she ji de	500318
设计得	she ji de	222222
涉及的	she ji de	117735
设计方案	she ji fang an	68550
设计方法	she ji fang fa	23430
设计风格	she ji feng ge	48745
设计公司	she ji gong si	39345
设计规范	she ji gui fan	30480
设计开发	she ji kai fa	27905
设计理念	she ji li nian	68140
设计模式	she ji mo shi	37948
设计人员	she ji ren yuan	46965
设计软件	she ji ruan jian	36335
设计师	she ji shi	500264
设计思想	she ji si xiang	21205
设计图	she ji tu	24225
设计文件	she ji wen jian	25685
设计研究院	she ji yan jiu yuan	22030
设计要求	she ji yao qiu	40495
设计院	she ji yuan	82920
设计者	she ji zhe	79230
设计制作	she ji zhi zuo	62875
设计作品	she ji zuo pin	28725
射箭	she jian	23615
舌尖	she jian	20505
社交	she jiao	93665
射精	she jing	84685
社科	she ke	60210
社科院	she ke yuan	26655
蛇口	she kou	26205
设立	she li	500568
舍利	she li	22975
设立登记	she li deng ji	21330
设立了	she li le	124570
射门	she men	56980
涉农	she nong	35940
射频	she pin	52370
舍弃	she qi	44380
社情	she qing	20670
社区	she qu	501034
设区	she qu	85190
摄取	she qu	72945
社区服务	she qu fu wu	71410
社区建设	she qu jian she	50260
社区居民	she qu ju min	46140
社区居委会	she qu ju wei hui	32555
社区卫生	she qu wei sheng	76775
社区卫生服务	she qu wei sheng fu wu	32960
社区文化	she qu wen hua	20455
社群	she qun	25170
摄入	she ru	103110
摄入量	she ru liang	29245
设施	she shi	500542
摄氏度	she shi du	71190
设施建设	she shi jian she	56440
设施设备	she shi she bei	39550
射手	she shou	51600
射手座	she shou zuo	49715
涉税	she shui	31190
舌头	she tou	104850
社团	she tuan	218030
涉外	she wai	120090
奢望	she wang	34630
设为	she wei	115390
设为首页	she wei shou ye	122140
涉嫌	she xian	134915
射线	she xian	70350
设想	she xiang	173315
摄像	she xiang	112820
摄像机	she xiang ji	159340
摄像头	she xiang tou	221220
摄影	she ying	500258
摄影机	she ying ji	23450
摄影家	she ying jia	45650
摄影师	she ying shi	94710
摄影作品	she ying zuo pin	36615
设有	she you	361495
社员	she yuan	54060
设在	she zai	204450
社长	she zhang	65470
设置	she zhi	501477
设置成	she zhi cheng	38230
设置好	she zhi hao	22000
设置为	she zhi wei	168995
设置在	she zhi zai	35495
涉足	she zu	71095
谁	shei	1064240
谁不	shei bu	55690
谁的	shei de	122960
谁都	shei dou	129840
谁敢	shei gan	34285
谁还	shei hai	27055
谁会	shei hui	56610
谁家	shei jia	30880
谁叫	shei jiao	24125
谁就	shei jiu	50655
谁来	shei lai	78280
谁呢	shei ne	38505
谁能	shei neng	138840
谁让	shei rang	26225
谁是	shei shi	105460
谁说	shei shuo	65215
谁先	shei xian	20600
谁要	shei yao	27315
谁也	shei ye	135070
谁有	shei you	43915
谁又	shei you	29360
谁在	shei zai	48555
谁知	shei zhi	108450
神	shen	5509843
深	shen	5460800
身	shen	581990
甚	shen	576087
什	shen	482836
伸	shen	378380
沈	shen	218519
审	shen	110344
申	shen	78049
慎	shen	64154
呻	shen	35841
渗	shen	35558
婶	shen	34226
绅	shen	21513
深爱	shen ai	48800
深奥	shen ao	27480
申办	shen ban	100505
申报	shen bao	500433
申报表	shen bao biao	67270
申报材料	shen bao cai liao	69820
申报工作	shen bao gong zuo	23260
身边	shen bian	500416
申辩	shen bian	36305
深表	shen biao	71705
肾病	shen bing	38045
身材	shen cai	237765
深藏	shen cang	24050
深层	shen ceng	108045
深层次	shen ceng ci	72255
审查	shen cha	500403
审查意见	shen cha yi jian	28285
深沉	shen chen	79765
伸出	shen chu	149580
深处	shen chu	109600
身处	shen chu	75905
渗出	shen chu	35095
伸出手	shen chu shou	45295
身穿	shen chuan	75195
伸到	shen dao	24665
神的	shen de	126390
深的	shen de	57030
深得	shen de	48130
神殿	shen dian	52150
审定	shen ding	173780
深度	shen du	319745
身段	shen duan	24475
甚多	shen duo	36715
身法	shen fa	23650
身份	shen fen	500458
身份认证	shen fen ren zheng	20810
身份验证	shen fen yan zheng	36110
身份证	shen fen zheng	352445
身份证复印件	shen fen zheng fu yin jian	61955
身份证号	shen fen zheng hao	41305
身份证号码	shen fen zheng hao ma	47145
身份证件	shen fen zheng jian	48160
身份证明	shen fen zheng ming	86475
神父	shen fu	37355
深感	shen gan	59975
身高	shen gao	353055
神功	shen gong	30790
肾功能	shen gong neng	40250
申购	shen gou	92475
身故	shen gu	37560
深海	shen hai	41225
审核	shen he	500539
审核后	shen he hou	93840
审核意见	shen he yi jian	25090
身后	shen hou	256555
深厚	shen hou	78145
深喉	shen hou	62412
深厚的	shen hou de	93020
身后的	shen hou de	61565
深呼吸	shen hu xi	29560
神话	shen hua	73755
深化	shen hua	60470
深化改革	shen hua gai ge	67590
审计	shen ji	500294
审计报告	shen ji bao gao	54050
审计工作	shen ji gong zuo	58640
审计机关	shen ji ji guan	85780
审计监督	shen ji jian du	25020
审计局	shen ji ju	30780
审计人员	shen ji ren yuan	37665
